"STATION","NAME","DATE","TMAX","TMIN"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-04","63","27"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-05","69","51"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-06","51","33"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-07","51","33"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-08","61","44"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-09","58","40"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-10","64","31"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-11","68","41"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-12",,
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-13","79","50"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-14","79","56"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-15","75","59"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-16","79","51"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-17","53","30"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-18","59","35"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-19","77","46"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-20","77","41"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-21","45","27"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-22","63","27"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-23","68","41"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-24","75","44"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-25","74","44"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-26","74","46"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-27","70","42"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-28","78","41"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-29","82","63"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-30","73","62"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-03-31","72","59"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-01","60","41"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-02","69","42"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-03","84","64"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-04","70","57"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-05","86","57"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-06","81","50"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-07","61","41"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-08","58","37"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-09",,
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-10","70","31"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-11","79","43"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-12","60","36"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-13","63","35"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-14","77","53"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-15","87","57"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-16","67","39"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-17","72","37"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-18","79","51"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-19","81","51"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-20","82","65"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-21","85","63"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-22","71","54"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-23","77","53"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-24","81","56"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-25","74","61"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-26","66","62"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-27","76","51"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-28","76","54"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-29","87","54"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-04-30","85","65"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-01","85","65"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-02","81","64"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-03","74","60"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-04","62","47"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-05","59","47"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-06","59","46"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-07","74","45"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-08","62","57"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-09","70","55"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-10","71","52"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-11","71","52"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-12","78","57"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-13","77","59"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-14","76","61"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-15","81","62"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-16","84","68"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-17","82","62"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-18","81","61"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-19","85","61"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-20","82","66"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-21","79","58"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-22","78","58"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-23","79","50"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-24","74","50"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-25","69","54"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-26","74","54"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-27","66","58"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-28",,
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-29","75","63"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-30","78","63"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-05-31","79","57"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-01","80","59"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-02","84","64"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-03","86","65"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-04","86","65"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-05","85","66"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-06","82","67"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-07","85","69"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-08","76","69"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-09","82","60"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-10","78","62"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-11","84","54"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-12","83","59"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-13","87","64"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-14","80","68"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-15","83","69"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-16","82","70"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-17","85","68"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-18","82","69"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-19","86","66"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-20","81","66"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-21","86","70"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-22","90","66"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-23","89","71"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-24","91","72"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-25","94","73"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-26","94","73"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-27","89","61"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-28","89","69"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-29","83","69"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-06-30","80","71"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-01","89","71"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-02","84","66"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-03","86","66"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-04","86","67"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-05","90","69"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-06","91","71"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-07","88","71"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-08","89","70"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-09","89","71"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-10","84","70"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-11","89","70"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-12","89","70"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-13","89","70"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-14","85","70"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-15","90","72"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-16","91","72"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-17","89","74"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-18","93","74"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-19","91","72"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-20","88","74"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-21","88","74"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-22","95","72"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-23","88","72"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-24","91","73"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-25","91","74"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-26","90","75"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-27","92","72"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-28","90","75"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-29","97","71"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-30","94","71"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-07-31","94","72"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-01","92","72"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-02","84","66"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-03","80","66"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-04","83","67"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-05","81","64"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-06","85","66"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-07","89","67"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-08","92","68"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-09","89","70"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-10","89","68"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-11","88","69"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-12","94","70"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-13","90","72"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-14","83","70"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-15","87","70"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-16","89","71"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-17","92","70"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-18","94","71"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-19","95","71"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-20","95","71"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-21","92","67"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-22","85","64"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-23","89","65"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-24","88","60"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-25","89","56"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-26","88","54"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-27","80","51"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-28","80","51"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-29",,
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-30","87","56"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-08-31","87","57"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-01","87","56"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-02","89","56"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-03","80","64"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-04","88","64"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-05","87","66"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-06","91","60"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-07","64","49"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-08","78","47"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-09","79","47"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-10","81","55"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-11","85","56"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-12","88","62"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-13","88","60"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-14","89","59"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-15","87","65"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-16","89","66"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-17","91","65"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-18","90","63"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-19","90","62"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-20","89","61"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-21",,"60"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-22","88","66"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-23","80","67"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-24","77","68"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-25","75","68"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-26","77","61"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-27","78","58"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-28",,
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-29","83","56"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-09-30","83","56"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-01","84","58"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-02","83","61"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-03","82","59"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-04","79","58"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-05","79","56"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-06","84","64"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-07","82","64"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-08","74","64"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-09","71","48"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-10","71","46"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-11","73","51"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-12","74","50"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-13","74","49"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-14","74","52"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-15","77","50"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-16","78","51"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-17","77","53"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-18","78","53"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-19","82","61"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-20","62","41"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-21","68","40"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-22","69","42"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-23","65","42"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-24","65","38"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-25","65","38"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-26","69","46"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-27","60","52"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-28","56","52"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-29","60","49"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-30","52","47"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-10-31","56","35"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-01","58","41"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-02","57","41"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-03","49","32"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-04","59","40"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-05","66","39"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-06","71","47"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-07","57","46"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-08","70","56"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-09","69","44"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-10","45","28"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-11","33","23"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-12","47","23"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-13","64","41"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-14","65","39"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-15",,
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-16","75","55"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-17","65","34"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-18","62","38"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-19","73","52"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-20",,
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-21","75","54"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-22","68","55"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-23","68","47"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-24","63","41"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-25","68","44"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-26","65","47"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-27","50","34"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-28","46","24"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-29","43","28"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-11-30","51","27"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-01","42","23"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-02","42","24"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-03","33","25"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-05","36","31"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-06","33","31"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-07","42","29"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-08","43","35"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-09","35","24"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-10","47","24"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-11","54","26"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-12","42","24"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-13","55","30"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-14","52","13"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-15","21","9"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-16","37","9"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-17","52","24"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-18","58","42"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-19","58","32"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-20","43","28"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-21","60","28"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-22","58","35"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-23","59","31"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-24","66","58"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-25","74","59"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-26","67","59"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-27","65","55"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-28","66","57"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-29","71","27"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-30","32","23"
"USC00402989","FAIRVIEW BOWIE NATURE CENTER, TN US","2025-12-31","35","23"
"US1TNSR0106","HENDERSONVILLE 0.3 ENE, TN US","2025-01-01",,
"US1TNSR0106","HENDERSONVILLE 0.3 ENE, TN US","2025-01-02",,
"US1TNSR0106","HENDERSONVILLE 0.3 ENE, TN US","2025-01-03",,
"US1TNSR0106","HENDERSONVILLE 0.3 ENE, TN US","2025-01-04",,
"US1TNSR0106","HENDERSONVILLE 0.3 ENE, TN US","2025-01-05",,
"US1TNSR0106","HENDERSONVILLE 0.3 ENE, TN US","2025-01-06",,
"US1TNSR0106","HENDERSONVILLE 0.3 ENE, TN US","2025-01-07",,
"US1TNSR0106","HENDERSONVILLE 0.3 ENE, TN US","2025-01-08",,
"US1TNSR0106","HENDERSONVILLE 0.3 ENE, TN US","2025-01-09",,
